Season,HomeTeam,AwayTeam,HomeTeamPopularity,AwayTeamPopularity
2016,Norwich,Leicester,81.375,54
2016,Sunderland,West Ham,31.125,43.5
2016,Arsenal,Man United,65.375,59.75
2016,Everton,Liverpool,44,75.5
2016,Swansea,Tottenham,87.375,34.125
2016,Chelsea,Aston Villa,95.875,66.625
2016,Crystal Palace,West Ham,85.25,82.75
2016,Everton,Man United,61.625,85.375
2016,Man City,Bournemouth,84.5,92.5
2016,Southampton,Leicester,93,94.75
2016,Tottenham,Liverpool,71.125,70.875
2016,Watford,Arsenal,79.75,92.5
2016,West Brom,Sunderland,79.5,85.125
2016,Newcastle,Norwich,92.5,88.375
2016,Swansea,Stoke,89,91.875
2016,Arsenal,Everton,40.75,26.25
2016,Aston Villa,Swansea,27.625,52.75
2016,Leicester,Crystal Palace,86.75,46.375
2016,Norwich,West Brom,64.25,43.75
2016,Stoke,Watford,53.125,34.875
2016,West Ham,Chelsea,52.25,63.75
2016,Bournemouth,Tottenham,68.25,29.25
2016,Liverpool,Southampton,54.875,82.5
2016,Man United,Man City,62.25,67.375
2016,Sunderland,Newcastle,78,68.875
2016,Chelsea,Liverpool,60.125,69.5
2016,Crystal Palace,Man United,57.875,35.25
2016,Man City,Norwich,26.5,79.5
2016,Newcastle,Stoke,65.5,44
2016,Swansea,Arsenal,76,53.25
2016,Watford,West Ham,81.625,27.375
2016,West Brom,Leicester,43.375,85.125
2016,Everton,Sunderland,29.5,39
2016,Southampton,Bournemouth,53.375,62.875
2016,Tottenham,Aston Villa,51,65.5
2016,Bournemouth,Newcastle,64.25,93.625
2016,Leicester,Watford,82.75,66.25
2016,Man United,West Brom,60.25,45.25
2016,Norwich,Swansea,74.875,46.75
2016,Stoke,Chelsea,79.25,41.25
2016,Sunderland,Southampton,50.5,67.25
2016,West Ham,Everton,50,33
2016,Arsenal,Tottenham,49.625,61
2016,Aston Villa,Man City,36,56.5
2016,Liverpool,Crystal Palace,47.375,25.375
2016,Chelsea,Norwich,91.375,92
2016,Everton,Aston Villa,89,85.25
2016,Man City,Liverpool,75.25,76.125
2016,Newcastle,Leicester,95.375,90.875
2016,Southampton,Stoke,94.375,93
2016,Swansea,Bournemouth,93,92.5
2016,Watford,Man United,75.25,86.75
2016,West Brom,Arsenal,76.625,90.375
2016,Tottenham,West Ham,72.375,61.5
2016,Crystal Palace,Sunderland,68.25,82.25
2016,Aston Villa,Watford,50.375,29
2016,Bournemouth,Everton,89.375,49.375
2016,Crystal Palace,Newcastle,35.125,86.125
2016,Leicester,Man United,66.125,57.25
2016,Man City,Southampton,36.625,84.75
2016,Sunderland,Stoke,56.625,75.25
2016,Liverpool,Swansea,63.625,80.5
2016,Norwich,Arsenal,55.125,64.375
2016,Tottenham,Chelsea,44.375,66.25
2016,West Ham,West Brom,31.375,21.875
2016,Arsenal,Sunderland,49.875,73.625
2016,Chelsea,Bournemouth,49.5,69.375
2016,Man United,West Ham,42.375,41.375
2016,Southampton,Aston Villa,55.75,40.875
2016,Stoke,Man City,77,43.75
2016,Swansea,Leicester,35.375,35.625
2016,Watford,Norwich,66.125,46.5
2016,West Brom,Tottenham,32.625,30.75
2016,Newcastle,Liverpool,90,76.25
2016,Everton,Crystal Palace,58,76.875
2016,Bournemouth,Man United,49.25,55.625
2016,Crystal Palace,Southampton,37.375,77.75
2016,Man City,Swansea,41,64.875
2016,Norwich,Everton,84.25,36.75
2016,Sunderland,Watford,43,69.625
2016,West Ham,Stoke,28.625,36.625
2016,Aston Villa,Arsenal,54,59
2016,Liverpool,West Brom,64.875,34.375
2016,Tottenham,Newcastle,60.375,52.875
2016,Leicester,Chelsea,78.75,66.125
2016,Chelsea,Sunderland,64.875,76.125
2016,Everton,Leicester,39.375,43.625
2016,Man United,Norwich,51.75,65
2016,Newcastle,Aston Villa,72.625,25.875
2016,Southampton,Tottenham,84.875,46.875
2016,Stoke,Crystal Palace,72.25,45.75
2016,West Brom,Bournemouth,19.625,37.625
2016,Swansea,West Ham,56.5,56.625
2016,Watford,Liverpool,76.375,64.75
2016,Arsenal,Man City,62.375,65.75
2016,Aston Villa,West Ham,39.75,42
2016,Bournemouth,Crystal Palace,83.25,52.375
2016,Chelsea,Watford,57,33
2016,Liverpool,Leicester,65.5,54.375
2016,Man City,Sunderland,36.5,41.375
2016,Newcastle,Everton,70.5,33.875
2016,Southampton,Arsenal,76.75,46
2016,Stoke,Man United,70.375,57.875
2016,Swansea,West Brom,56.5,47
2016,Tottenham,Norwich,56.875,42.125
2016,Arsenal,Bournemouth,54.75,78.375
2016,Crystal Palace,Swansea,46.625,57.5
2016,Everton,Stoke,41.875,26.875
2016,Man United,Chelsea,48.875,66.875
2016,Norwich,Aston Villa,73.875,43.75
2016,Watford,Tottenham,41.5,48.625
2016,West Brom,Newcastle,43.25,65.5
2016,West Ham,Southampton,50.5,39.875
2016,Leicester,Man City,44.5,37.875
2016,Sunderland,Liverpool,59.125,57.625
2016,Arsenal,Newcastle,59.5,72.875
2016,Leicester,Bournemouth,49.75,51
2016,Man United,Swansea,54.75,80
2016,Norwich,Southampton,77.5,45.5
2016,Sunderland,Aston Villa,43.75,55.25
2016,Watford,Man City,44.25,41.625
2016,West Brom,Stoke,51.25,32.625
2016,West Ham,Liverpool,55,65.125
2016,Crystal Palace,Chelsea,65.125,50.75
2016,Everton,Tottenham,50.875,64.75
2016,Aston Villa,Crystal Palace,44.25,58.75
2016,Bournemouth,West Ham,82.25,51
2016,Newcastle,Man United,89.25,57.875
2016,Chelsea,West Brom,67.5,60.875
2016,Liverpool,Arsenal,71.375,65.75
2016,Man City,Everton,52.875,41.5
2016,Southampton,Watford,81.625,65.75
2016,Stoke,Norwich,35.625,70.75
2016,Swansea,Sunderland,66.5,43.125
2016,Tottenham,Leicester,43.875,57.5
2016,Aston Villa,Leicester,57.5,68.625
2016,Bournemouth,Norwich,73.375,73.625
2016,Chelsea,Everton,71.5,57.625
2016,Man City,Crystal Palace,64.625,54
2016,Newcastle,West Ham,63.25,59.25
2016,Southampton,West Brom,86.75,36.5
2016,Tottenham,Sunderland,51.375,44.875
2016,Liverpool,Man United,63.375,60.625
2016,Stoke,Arsenal,80.5,64.625
2016,Swansea,Watford,72.125,76
2016,Crystal Palace,Tottenham,40.75,56.875
2016,Leicester,Stoke,60.125,32.875
2016,Man United,Southampton,44.875,82.375
2016,Norwich,Liverpool,81,50.625
2016,Sunderland,Bournemouth,51.875,80.375
2016,Watford,Newcastle,51.75,77.875
2016,West Brom,Aston Villa,66,39.625
2016,West Ham,Man City,52.5,50.375
2016,Arsenal,Chelsea,55.75,66.5
2016,Everton,Swansea,33.375,56.25
2016,Arsenal,Southampton,61.375,91.375
2016,Crystal Palace,Bournemouth,57.25,79.625
2016,Leicester,Liverpool,89.125,70.75
2016,Man United,Stoke,70.125,37.625
2016,Norwich,Tottenham,89.625,55.875
2016,Sunderland,Man City,86.5,48.625
2016,West Brom,Swansea,57.75,85.375
2016,West Ham,Aston Villa,31.75,45.5
2016,Everton,Newcastle,40.125,85.875
2016,Watford,Chelsea,69.625,65.125
2016,Aston Villa,Norwich,52.125,72
2016,Liverpool,Sunderland,69.75,60.625
2016,Man City,Leicester,63.5,54.75
2016,Newcastle,West Brom,82.625,59.625
2016,Southampton,West Ham,58,34.125
2016,Stoke,Everton,47.125,60
2016,Swansea,Crystal Palace,85.125,57.75
2016,Tottenham,Watford,58.5,45.5
2016,Bournemouth,Arsenal,85.25,62
2016,Chelsea,Man United,67,68.625
2016,Bournemouth,Stoke,43.25,63
2016,Chelsea,Newcastle,40.5,78.875
2016,Crystal Palace,Watford,52,50.875
2016,Everton,West Brom,45.25,38.875
2016,Norwich,West Ham,73,30.75
2016,Sunderland,Man United,46.25,42.125
2016,Swansea,Southampton,70,70.25
2016,Arsenal,Leicester,52.375,33.375
2016,Aston Villa,Liverpool,39.75,68.125
2016,Man City,Tottenham,26.25,43.375
2016,Leicester,Norwich,83.5,93
2016,Southampton,Chelsea,92.375,46.75
2016,Stoke,Aston Villa,92,68.625
2016,Watford,Bournemouth,54.125,57.25
2016,West Brom,Crystal Palace,35.25,28.375
2016,West Ham,Sunderland,38.375,92.875
2016,Tottenham,Swansea,53.125,84.25
2016,Man United,Arsenal,70.625,29
2016,Aston Villa,Everton,52.875,55.875
2016,Bournemouth,Southampton,81.625,52.75
2016,Leicester,West Brom,50.75,32.125
2016,Norwich,Chelsea,56.625,60.75
2016,Sunderland,Crystal Palace,51.75,44.875
2016,Arsenal,Swansea,30.875,44.875
2016,Liverpool,Man City,38.75,26.25
2016,Man United,Watford,41.25,64.25
2016,Stoke,Newcastle,65.125,93.875
2016,West Ham,Tottenham,36.75,44.875
2016,Chelsea,Stoke,64.25,69.875
2016,Everton,West Ham,59.5,40.625
2016,Man City,Aston Villa,25.625,43.75
2016,Newcastle,Bournemouth,85.5,71.125
2016,Southampton,Sunderland,56,57
2016,Swansea,Norwich,50.625,62.625
2016,Tottenham,Arsenal,53.25,36.125
2016,Watford,Leicester,40.125,64.25
2016,Crystal Palace,Liverpool,51.25,40.125
2016,West Brom,Man United,34.25,38.625
2016,Bournemouth,Swansea,74.25,73.5
2016,Norwich,Man City,78.25,46.5
2016,Stoke,Southampton,45.75,77.5
2016,Aston Villa,Tottenham,38.875,31
2016,Leicester,Newcastle,62.875,86
2016,Chelsea,West Ham,51.875,27.625
2016,Crystal Palace,Leicester,42.25,44
2016,Everton,Arsenal,29.625,38.875
2016,Swansea,Aston Villa,70.875,27.75
2016,Watford,Stoke,30.875,57.5
2016,West Brom,Norwich,51.75,50.375
2016,Man City,Man United,56.125,54.125
2016,Newcastle,Sunderland,57,79.5
2016,Southampton,Liverpool,74.125,53.75
2016,Tottenham,Bournemouth,54.875,67
2016,Arsenal,Watford,94.75,91.125
2016,Aston Villa,Chelsea,69,92.5
2016,Bournemouth,Man City,92.625,83.5
2016,Liverpool,Tottenham,93.5,87.25
2016,Norwich,Newcastle,90,93.625
2016,Stoke,Swansea,90.75,95.375
2016,Sunderland,West Brom,90.125,69.75
2016,West Ham,Crystal Palace,56.875,81.625
2016,Leicester,Southampton,62.375,91.5
2016,Man United,Everton,86.875,62.5
2016,Aston Villa,Bournemouth,26.625,68.125
2016,Crystal Palace,Norwich,44.375,63.75
2016,Man City,West Brom,34.125,45
2016,Southampton,Newcastle,41.625,73.25
2016,Swansea,Chelsea,72.375,58.5
2016,Watford,Everton,41.5,25.5
2016,West Ham,Arsenal,42.25,50.25
2016,Liverpool,Stoke,48.625,65.125
2016,Sunderland,Leicester,63.875,35.375
2016,Tottenham,Man United,31.5,43.75
2016,Crystal Palace,Everton,45,59.625
2016,Chelsea,Man City,63.75,35.625
2016,Everton,Southampton,50,76.125
2016,Man United,Aston Villa,48.25,44.875
2016,Newcastle,Swansea,86.5,47.875
2016,Norwich,Sunderland,73.875,28.5
2016,West Brom,Watford,26.375,63.375
2016,Arsenal,Crystal Palace,41.125,46.875
2016,Bournemouth,Liverpool,81.875,46.75
2016,Leicester,West Ham,34.75,40.375
2016,Stoke,Tottenham,39,26.625
2016,Newcastle,Man City,71,42.75
2016,Liverpool,Everton,46.875,57.625
2016,Man United,Crystal Palace,62.25,33.125
2016,West Ham,Watford,40.375,69.25
2016,Arsenal,West Brom,44.625,57.125
2016,Aston Villa,Southampton,29.375,74.5
2016,Bournemouth,Chelsea,43.375,50.125
2016,Liverpool,Newcastle,48.5,71.75
2016,Man City,Stoke,42.625,36.5
2016,Leicester,Swansea,35.5,61.25
2016,Sunderland,Arsenal,44,55
2016,Tottenham,West Brom,42,26.875
2016,Arsenal,Norwich,45.75,85.25
2016,Everton,Bournemouth,25.625,58.25
2016,Newcastle,Crystal Palace,57.75,25.875
2016,Stoke,Sunderland,47.375,33.375
2016,Watford,Aston Villa,32.625,53.75
2016,West Brom,West Ham,25,75.875
2016,Man United,Leicester,46.5,44.125
2016,Southampton,Man City,84.75,28.5
2016,Swansea,Liverpool,36.875,59.75
2016,Chelsea,Tottenham,78.75,37.125
2016,Aston Villa,Newcastle,57.375,65.625
2016,Bournemouth,West Brom,73.875,34.5
2016,Crystal Palace,Stoke,43.875,66.75
2016,Leicester,Everton,38.25,51.125
2016,Norwich,Man United,46.875,30.875
2016,Sunderland,Chelsea,49.75,34.25
2016,West Ham,Swansea,54.875,40.375
2016,Liverpool,Watford,50.25,54.625
2016,Man City,Arsenal,32.125,49.875
2016,Tottenham,Southampton,22.625,52.25
2016,West Ham,Man United,51,56.375
2016,Liverpool,Chelsea,53,59.125
2016,Norwich,Watford,40.875,42.875
2016,Sunderland,Everton,38.5,30.375
2016,Arsenal,Aston Villa,43,46
2016,Chelsea,Leicester,67.125,34.625
2016,Everton,Norwich,43,44.625
2016,Newcastle,Tottenham,72.375,37.625
2016,Southampton,Crystal Palace,65.25,47
2016,Stoke,West Ham,69,26.125
2016,Swansea,Man City,68.625,31.25
2016,Watford,Sunderland,47.875,48.25
2016,West Brom,Liverpool,57.5,72
2016,Man United,Bournemouth,45.625,37
2017,Burnley,Swansea,70,92.125
2017,Crystal Palace,West Brom,78,68
2017,Everton,Tottenham,81,51.75
2017,Hull,Leicester,91.625,29.125
2017,Man City,Sunderland,37,73
2017,Middlesbrough,Stoke,81.125,88.25
2017,Southampton,Watford,96.125,93.875
2017,Arsenal,Liverpool,74.5,53
2017,Bournemouth,Man United,78.25,48.625
2017,Chelsea,West Ham,86.375,34
2017,Man United,Southampton,46.375,79.875
2017,Burnley,Liverpool,54.75,45
2017,Leicester,Arsenal,37.75,46.125
2017,Stoke,Man City,71.5,40.5
2017,Swansea,Hull,76.375,38.625
2017,Tottenham,Crystal Palace,43,57.875
2017,Watford,Chelsea,64,53.875
2017,West Brom,Everton,58.875,45.125
2017,Sunderland,Middlesbrough,35.25,47.375
2017,West Ham,Bournemouth,30.25,31.625
2017,Chelsea,Burnley,69,26.875
2017,Crystal Palace,Bournemouth,44.5,60.625
2017,Everton,Stoke,65.375,39
2017,Hull,Man United,82.75,48.25
2017,Leicester,Swansea,42.625,73.375
2017,Southampton,Sunderland,38.5,53
2017,Tottenham,Liverpool,57.5,65.375
2017,Watford,Arsenal,35.875,64.125
2017,Man City,West Ham,50.5,46.625
2017,West Brom,Middlesbrough,53.75,42.875
2017,Arsenal,Southampton,70.125,93
2017,Bournemouth,West Brom,65.75,74.375
2017,Burnley,Hull,85.875,92.375
2017,Liverpool,Leicester,87.625,87.5
2017,Man United,Man City,73.625,59.625
2017,Middlesbrough,Crystal Palace,83.875,80.25
2017,Stoke,Tottenham,91.75,93.75
2017,West Ham,Watford,77.375,84.875
2017,Swansea,Chelsea,81.5,78.125
2017,Sunderland,Everton,94.625,75
2017,Chelsea,Liverpool,49.625,55.375
2017,Everton,Middlesbrough,38,64.125
2017,Hull,Arsenal,86,48.375
2017,Leicester,Burnley,50.75,56.875
2017,Man City,Bournemouth,25.625,78.875
2017,West Brom,West Ham,62.625,41.25
2017,Crystal Palace,Stoke,49.25,55.5
2017,Southampton,Swansea,49.625,31.5
2017,Tottenham,Sunderland,43.25,42.5
2017,Watford,Man United,65.125,27.5
2017,Arsenal,Chelsea,61.125,61.5
2017,Bournemouth,Everton,59.5,40.375
2017,Liverpool,Hull,53,52.875
2017,Man United,Leicester,44.875,54.25
2017,Middlesbrough,Tottenham,43.5,43.25
2017,Stoke,West Brom,69.5,32
2017,Sunderland,Crystal Palace,48.25,37.375
2017,Swansea,Man City,66.875,53.75
2017,West Ham,Southampton,56,77.375
2017,Burnley,Watford,82.375,22
2017,Everton,Crystal Palace,39.875,46.625
2017,Hull,Chelsea,49.625,39.25
2017,Sunderland,West Brom,62.125,47.625
2017,Swansea,Liverpool,47.25,59.375
2017,Watford,Bournemouth,49.75,66
2017,West Ham,Middlesbrough,30.625,50.25
2017,Burnley,Arsenal,40.75,41
2017,Leicester,Southampton,35,63
2017,Man United,Stoke,40.75,72.25
2017,Tottenham,Man City,63.5,49
2017,Arsenal,Swansea,89.25,91.625
2017,Bournemouth,Hull,96,96.875
2017,Chelsea,Leicester,89.25,84.5
2017,Crystal Palace,West Ham,78.75,83.25
2017,Man City,Everton,91.625,82
2017,Stoke,Sunderland,93.75,72.625
2017,West Brom,Tottenham,65.75,86.5
2017,Middlesbrough,Watford,75.5,88.75
2017,Southampton,Burnley,90.75,86
2017,Liverpool,Man United,74.375,70.125
2017,Arsenal,Middlesbrough,57.125,49.875
2017,Bournemouth,Tottenham,74.25,54
2017,Burnley,Everton,42.625,29.875
2017,Hull,Stoke,88.875,71.125
2017,Leicester,Crystal Palace,47.625,31.375
2017,Liverpool,West Brom,37,30.5
2017,Swansea,Watford,38.375,52.75
2017,West Ham,Sunderland,36.75,67.625
2017,Chelsea,Man United,53,40
2017,Man City,Southampton,39.25,57.375
2017,Crystal Palace,Liverpool,43,69.375
2017,Man United,Burnley,48.75,55.125
2017,Middlesbrough,Bournemouth,32,48.75
2017,Sunderland,Arsenal,76,55.5
2017,Tottenham,Leicester,42.625,69.5
2017,Watford,Hull,65.125,87
2017,West Brom,Man City,23.125,38.125
2017,Everton,West Ham,51.75,37.25
2017,Southampton,Chelsea,51.125,36.625
2017,Stoke,Swansea,86.75,92.25
2017,Bournemouth,Sunderland,71.75,32.125
2017,Burnley,Crystal Palace,22.125,24.75
2017,Chelsea,Everton,53.25,32.25
2017,Man City,Middlesbrough,35.5,58.625
2017,West Ham,Stoke,38.375,50.625
2017,Arsenal,Tottenham,60.625,52
2017,Hull,Southampton,94.625,52.875
2017,Leicester,West Brom,68.875,28.75
2017,Liverpool,Watford,58.75,74.125
2017,Swansea,Man United,56.625,51.375
2017,Crystal Palace,Man City,76.375,86.125
2017,Everton,Swansea,84.5,89.25
2017,Man United,Arsenal,69.75,69.375
2017,Southampton,Liverpool,87,70
2017,Stoke,Bournemouth,87.25,85.75
2017,Sunderland,Hull,78,86.125
2017,Tottenham,West Ham,83.375,86.125
2017,Watford,Leicester,87.875,85.75
2017,Middlesbrough,Chelsea,70.375,82.75
2017,West Brom,Burnley,75.375,80.125
2017,Burnley,Man City,43.875,47.625
2017,Chelsea,Tottenham,48.375,53.125
2017,Hull,West Brom,87.5,29.125
2017,Leicester,Middlesbrough,74.125,27.375
2017,Liverpool,Sunderland,55.125,61.75
2017,Swansea,Crystal Palace,68.75,31.375
2017,Arsenal,Bournemouth,32.375,80.125
2017,Man United,West Ham,38.625,37.375
2017,Southampton,Everton,44,46.375
2017,Watford,Stoke,56.75,72.25
2017,Crystal Palace,Southampton,44.75,56.75
2017,Man City,Chelsea,40.875,47.5
2017,Stoke,Burnley,64.375,26.75
2017,Sunderland,Leicester,35.5,66.375
2017,Tottenham,Swansea,27,59.75
2017,West Brom,Watford,46.875,53.25
2017,West Ham,Arsenal,30.5,52.375
2017,Bournemouth,Liverpool,42.625,71.125
2017,Everton,Man United,50.5,47.75
2017,Middlesbrough,Hull,87.625,61.75
2017,Arsenal,Stoke,55.75,73.5
2017,Burnley,Bournemouth,57.75,31.875
2017,Hull,Crystal Palace,68.375,45.5
2017,Leicester,Man City,64.125,25.875
2017,Swansea,Sunderland,63.25,58.125
2017,Watford,Everton,72.375,22.5
2017,Chelsea,West Brom,37.125,53.875
2017,Liverpool,West Ham,52.5,28.875
2017,Man United,Tottenham,44.625,60.75
2017,Southampton,Middlesbrough,73.875,46.875
2017,Bournemouth,Leicester,67.375,42.625
2017,Everton,Arsenal,50.375,55.5
2017,Crystal Palace,Man United,50.625,45.5
2017,Man City,Watford,38.25,42.5
2017,Middlesbrough,Liverpool,69.75,54.875
2017,Stoke,Southampton,37.5,75.75
2017,Sunderland,Chelsea,67.625,50.75
2017,Tottenham,Hull,30.5,88.625
2017,West Brom,Swansea,20,67.125
2017,West Ham,Burnley,27.375,56.125
2017,Crystal Palace,Chelsea,30.375,56.625
2017,Middlesbrough,Swansea,36.25,66.875
2017,Stoke,Leicester,40.625,41.75
2017,Sunderland,Watford,40.375,48.5
2017,West Brom,Man United,23.375,49.125
2017,West Ham,Hull,29.75,87.75
2017,Bournemouth,Southampton,58.25,78.5
2017,Man City,Arsenal,37.625,58.375
2017,Tottenham,Burnley,29.375,67.25
2017,Everton,Liverpool,34.375,58.875
2017,Arsenal,West Brom,33.5,29.75
2017,Burnley,Middlesbrough,36.625,88.5
2017,Chelsea,Bournemouth,86.125,55.75
2017,Hull,Man City,93.125,26
2017,Leicester,Everton,84.375,26.75
2017,Man United,Sunderland,79.75,85.125
2017,Swansea,West Ham,89.875,79.25
2017,Watford,Crystal Palace,85.125,66.625
2017,Liverpool,Stoke,54.75,73.25
2017,Southampton,Tottenham,75.875,73
2017,Hull,Everton,56.375,48.375
2017,Burnley,Sunderland,53.5,29.125
2017,Chelsea,Stoke,58.5,32.75
2017,Leicester,West Ham,65.5,48.625
2017,Liverpool,Man City,56.375,44
2017,Man United,Middlesbrough,47.375,62
2017,Southampton,West Brom,44.375,24.875
2017,Swansea,Bournemouth,75.625,40.75
2017,Arsenal,Crystal Palace,50.5,34.5
2017,Watford,Tottenham,45.125,38
2017,Everton,Southampton,45.5,50.5
2017,Man City,Burnley,32.875,56.875
2017,Middlesbrough,Leicester,26.25,71.375
2017,Sunderland,Liverpool,30.125,52.75
2017,West Brom,Hull,28,65.625
2017,West Ham,Man United,57,56.875
2017,Bournemouth,Arsenal,46.375,45.75
2017,Crystal Palace,Swansea,27.25,83.5
2017,Stoke,Watford,46.375,40.875
2017,Tottenham,Chelsea,51.375,60.875
2017,Burnley,Southampton,57.75,49.25
2017,Hull,Bournemouth,47,76.625
2017,Leicester,Chelsea,67.125,64.625
2017,Sunderland,Stoke,67.625,74
2017,Swansea,Arsenal,85.375,48
2017,Tottenham,West Brom,44.75,52.625
2017,Watford,Middlesbrough,84.75,59.5
2017,West Ham,Crystal Palace,36.25,53.75
2017,Everton,Man City,48.875,68.25
2017,Man United,Liverpool,60.25,71
2017,Bournemouth,Watford,74.5,62.5
2017,Crystal Palace,Everton,56.375,25.875
2017,Liverpool,Swansea,38.875,43.375
2017,Man City,Tottenham,30.375,42.5
2017,Middlesbrough,West Ham,76.375,48.875
2017,Stoke,Man United,75,32.75
2017,West Brom,Sunderland,31.25,70.375
2017,Arsenal,Burnley,51.875,61.5
2017,Chelsea,Hull,63.125,82.375
2017,Southampton,Leicester,79.875,44.875
2017,Arsenal,Watford,52,62.125
2017,Bournemouth,Crystal Palace,93.5,27.25
2017,Burnley,Leicester,71.25,66.625
2017,Liverpool,Chelsea,62,71.625
2017,Middlesbrough,West Brom,81.625,65.625
2017,Sunderland,Tottenham,86.375,40.75
2017,Swansea,Southampton,91.875,59.25
2017,Man United,Hull,56.5,45
2017,Stoke,Everton,87.625,65.875
2017,West Ham,Man City,82.375,54
2017,Chelsea,Arsenal,49.25,57.375
2017,Crystal Palace,Sunderland,32,51.25
2017,Everton,Bournemouth,60,71.875
2017,Hull,Liverpool,46.25,53
2017,Southampton,West Ham,53.25,43.375
2017,Tottenham,Middlesbrough,47.5,69.25
2017,Watford,Burnley,39.75,53.125
2017,West Brom,Stoke,40.5,63.75
2017,Leicester,Man United,80.5,56.875
2017,Man City,Swansea,50,66.5
2017,Arsenal,Hull,31.375,46.125
2017,Liverpool,Tottenham,57.5,38.125
2017,Man United,Watford,40.5,69.75
2017,Middlesbrough,Everton,44.75,45.375
2017,Stoke,Crystal Palace,79.375,40.875
2017,Sunderland,Southampton,80.125,76.375
2017,West Ham,West Brom,49.25,44.125
2017,Burnley,Chelsea,72.875,36
2017,Swansea,Leicester,40.125,46.625
2017,Bournemouth,Man City,85.125,34.75
2017,Chelsea,Swansea,55,93.375
2017,Crystal Palace,Middlesbrough,82.25,62.5
2017,Everton,Sunderland,69.125,93.375
2017,Hull,Burnley,89.625,33
2017,Watford,West Ham,86.125,81
2017,West Brom,Bournemouth,74.375,93.875
2017,Tottenham,Stoke,47.25,67.75
2017,Leicester,Liverpool,56.875,92.75
2017,Leicester,Hull,46.75,84.375
2017,Liverpool,Arsenal,56.375,80.5
2017,Man United,Bournemouth,32,81.875
2017,Stoke,Middlesbrough,56.625,62.625
2017,Swansea,Burnley,37.375,51.875
2017,Watford,Southampton,49,26.75
2017,West Brom,Crystal Palace,36.25,40.75
2017,Sunderland,Man City,64.625,55.875
2017,Tottenham,Everton,40.5,47.25
2017,West Ham,Chelsea,75.625,83.125
2017,Man City,Stoke,49.75,76.875
2017,Bournemouth,West Ham,34.5,27.25
2017,Everton,West Brom,30.875,37.375
2017,Hull,Swansea,74.125,68
2017,Liverpool,Burnley,46.75,58.875
2017,Bournemouth,Swansea,70.5,71.25
2017,Crystal Palace,Watford,72.5,85.75
2017,Everton,Hull,44.625,74.625
2017,Stoke,Chelsea,88,38.125
2017,Sunderland,Burnley,94.375,26
2017,West Brom,Arsenal,39.625,39.625
2017,West Ham,Leicester,41.75,35.5
2017,Man City,Liverpool,39,58
2017,Middlesbrough,Man United,42.875,44
2017,Tottenham,Southampton,36.25,87.625
2017,Burnley,Tottenham,79.75,89.5
2017,Chelsea,Crystal Palace,93.375,73.75
2017,Hull,West Ham,90.875,84.75
2017,Leicester,Stoke,89.125,93
2017,Liverpool,Everton,82.625,67
2017,Man United,West Brom,92.875,58.875
2017,Southampton,Bournemouth,91.625,92.125
2017,Watford,Sunderland,90.75,91.375
2017,Arsenal,Man City,65.375,62.5
2017,Swansea,Middlesbrough,84.125,74.75
2017,Burnley,Stoke,42.5,67.25
2017,Leicester,Sunderland,62.625,70.75
2017,Man United,Everton,47.625,26.875
2017,Watford,West Brom,67.25,19.625
2017,Arsenal,West Ham,33.25,43.75
2017,Chelsea,Man City,50.375,26.625
2017,Hull,Middlesbrough,77.625,46.875
2017,Liverpool,Bournemouth,47.5,70.375
2017,Southampton,Crystal Palace,67.75,22.875
2017,Swansea,Tottenham,57.5,47
2017,Bournemouth,Chelsea,45,58
2017,Man City,Hull,37.5,81.25
2017,Middlesbrough,Burnley,51.75,48.25
2017,Stoke,Liverpool,72,53
2017,Tottenham,Watford,53.375,72.5
2017,West Brom,Southampton,21.25,70.375
2017,West Ham,Swansea,36.25,62.75
2017,Everton,Leicester,35.5,74.625
2017,Sunderland,Man United,65.625,59.25
2017,Crystal Palace,Arsenal,56.625,39.125
2017,Crystal Palace,Leicester,26.875,38.75
2017,Everton,Burnley,30.25,66.75
2017,Southampton,Man City,88.75,52.25
2017,Stoke,Hull,38.5,78.375
2017,Sunderland,West Ham,28.625,39.25
2017,Tottenham,Bournemouth,38.125,46.375
2017,Watford,Swansea,43.5,75.875
2017,Man United,Chelsea,55,58.625
2017,West Brom,Liverpool,54.25,64
2017,Middlesbrough,Arsenal,89.375,49.625
2017,Bournemouth,Middlesbrough,53.375,31.875
2017,Hull,Watford,84.875,64.875
2017,Swansea,Stoke,67.5,67.875
2017,West Ham,Everton,44.25,40.5
2017,Burnley,Man United,45.75,37.5
2017,Liverpool,Crystal Palace,55.75,32.75
2017,Chelsea,Southampton,39.375,84.5
2017,Arsenal,Leicester,29.875,29.5
2017,Crystal Palace,Tottenham,24.25,25.75
2017,Middlesbrough,Sunderland,66,88
2017,Man City,Man United,22.75,56
2017,Crystal Palace,Burnley,34.125,21.75
2017,Southampton,Hull,50.875,73.25
2017,Stoke,West Ham,72,38.5
2017,Sunderland,Bournemouth,60.625,70.375
2017,West Brom,Leicester,79.125,54.625
2017,Everton,Chelsea,44.375,42.125
2017,Man United,Swansea,42.625,71.625
2017,Middlesbrough,Man City,59.375,33.5
2017,Tottenham,Arsenal,30,34.5
2017,Watford,Liverpool,71.5,60.25
2017,West Ham,Tottenham,50.75,27.625
2017,Bournemouth,Stoke,85,67.25
2017,Burnley,West Brom,41.625,42.125
2017,Hull,Sunderland,77.375,53.25
2017,Leicester,Watford,69.625,32.5
